image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
3321334180_8f764e0e0f.jpg,Un bellissimo uccello bianco decolla in volo. | Un uccello che scende dal cielo | Un uccello con un corpo bianco e ali grigie sta atterrando sull'acqua del lago. | Un uccello bianco e nero allunga le ali a mezz'aria. | Un uccello bianco con le ali sollevò i mouse sull'acqua.,Un uccello bianco vola sopra l'acqua.
2541701582_0a651c380f.jpg,Un paio di bici da corsa accanto a una recinzione arancione sull'oceano. | Un uomo e una donna vanno in bicicletta sul lungomare. | Un uomo e una donna di mezza età vanno in bicicletta lungo una strada accanto all'acqua. | Un uomo e una donna più anziani vanno in bicicletta sul lungomare vicino all'oceano | Uomo e donna che cavalcano biciclette su sentieri pavimentati e recintati vicino all'oceano.,Una donna che indossa un cappello da cowboy cammina lungo una strada.
3373243733_9aba7740ed.jpg,Una persona in una giacca nera che fa trucchi su una moto. | Una persona in bici che fa una ruota su una roccia. | Una persona su una moto che fa una ruota da una roccia. | Una persona cavalca la bicicletta su una roccia e si bilancia su una ruota. | L'uomo sta guidando una moto su rocce frastagliate.,Una persona su una bici BM ⁇ .
315880837_90db309bab.jpg,"Tre cani giocano nella neve bianca. | Tre cani, uno con un frisbee rosso, in piedi nella neve. | Tre cani che giocano con un frisbee sulla neve. | Tre cani che giocano con un giocattolo nella neve. | Tre cani giocano con un frisbee in un campo nevoso.",Tre cani che corrono attraverso la neve.
3512791890_eb065b460a.jpg,Una ragazza e una donna si stanno posando mentre si siedono su una scala moquetta. | Una donna sorridente tiene un bambino sorridente in un abito giallo. | Una donna e una ragazza sono felicemente seduti insieme. | Una donna ha il braccio attorno a una bambina e sorridono. | Una ragazza e una donna sorridono per la telecamera.,Una ragazza con una camicia a strisce si trova accanto a un uomo con una camicia bianca.
2287023569_fd7a9c60b8.jpg,Un cane a metà volo cattura una palla arancione e blu in un campo di erba morta. | Un cane salta su per catturare una palla da tennis arancione e blu. | Un cane salta in aria per prendere una palla in bocca. | Un terrier cattura una palla in un campo. | Piccolo cane bianco che salta per prendere una palla.,Un cane bianco e nero sta saltando in aria per catturare un frisbee rosso.
2976350388_3984e3193d.jpg,"Un ciclista che salta su una barriera con la sua bici. | Un ciclista porta la sua bicicletta mentre salta su un ostacolo. | Un uomo che fa trucchi con la sua bicicletta. | Un uomo salta attraverso un ostacolo che porta la sua bici | L'uomo sta saltando in aria, mentre tiene in bicicletta.",Un uomo che indossa una camicia gialla sta andando in bicicletta.
2220175999_081aa9cce8.jpg,Due grandi cani si guardano nell'oceano | Due cani stanno guadando in un fiume. | Due cani giocano in acqua. | Due cani si guadano in acqua. | Due cani camminano in un corpo d'acqua.,Un cane nuota attraverso l'acqua con un bastone in bocca.
3467510271_0f57e52768.jpg,Un elicottero grigio si libra mentre qualcuno cade nell'oceano. | Un uomo in una muta divisione da un elicottero basso sull'oceano. | Un uomo che indossa pinne salta da un elicottero in acqua. | Il subacqueo che salta nell'oceano dall'elicottero. | L'uomo salta fuori da un elicottero nell'oceano.,Una persona su una barca a vela nell'oceano.
3033257301_e2c8a39b04.jpg,"Le tre donne sono all'attenzione nel loro abito nativo. | Tre persone, vestite di verde, arancione e giallo, si tengono per mano l'una con l'altra. | Tre donne sottili in abiti colorati. | Tre donne in abiti dai colori vivaci. | Tre donne che indossano abiti di colore brillante si tengono per mano.",Un gruppo di persone che indossano costumi colorati si trova in un campo.
3668518431_43abb169eb.jpg,Un gruppo di persone è fuori su moto d'acqua nel mezzo dell'oceano. | Una gara con barche a motore e tutte le persone indossano caschi rossi e giubbotti di salvataggio. | Quattro powerboats che corre attraverso il mare. | Diverse barche di velocità corrono con persone vestite di rosso a bordo. | Il gruppo di barche si corre l'un l'altro.,Un gruppo di persone è in piedi in un lago.
3350260112_fcb47ff6b2.jpg,Molte persone giocano nel fiume che attraversa la città e nel Sandy Park accanto a essa. | Molte persone giocano in acqua in spiaggia. | Molte persone sono sulla spiaggia accanto a palme. | Molte persone si diffondono lungo una spiaggia o la laguna che si divertono. | Persone su una spiaggia.,Un gruppo di bambini che corrono in spiaggia.
2798651021_2566f2a47e.jpg,Un ragazzo seduto sul lato della strada che suonava una fisarmonica. | Un uomo sta giocando la fisarmonica in un parco vuoto. | Un uomo si siede da un vialetto di fronte a un edificio bianco che gioca una fisarmonica. | Un uomo con una fisarmonica seduta lungo un percorso. | Uomo più anziano che gioca a fisarmonica su una strada.,Un uomo e una donna si siedono su una panchina del parco.
2971478694_79e46ea7e5.jpg,Una folla di persone in abiti colorati. | Una folla di donne che indossa più colori diversi sta entrando in una struttura in pietra. | Molte persone etniche in abiti multicolori si riuniscono per un evento | Molte donne si sono radunate e stanno ascoltando oratori. | Molte donne in sari colorati stanno entrando in un edificio in pietra.,Un gruppo di persone si trova di fronte a un edificio in mattoni.
2052953131_30834196fb.jpg,Una persona in una giacca nera e rossa che cammina su una montagna innevata. | Una persona sta camminando su una collina innevata | Una persona che indossa una giacca rossa sale una collina innevata. | Calpatore di montagne cramante in nevy mobile. | Persona in collina innevata in neve rossa e nera.,Uno sciatore che indossa una giacca rossa sta sciare lungo una collina innevata.
3098714492_19939e3b19.jpg,Una sposa e uno sposo posano con la loro festa di nozze. | Una sposa e due damigelle si trovano accanto a uno sposo e quattro sposi. | Un'intera festa di nozze si posa per le foto. | Una festa di nozze posa per una foto. | Gli uomini in giacca e cravatta sono allineati accanto a una sposa e alle sue damigelle rosse.,Una sposa e uno sposo si trovano davanti a una folla di persone.
365584746_681f33fa46.jpg,Una signora cammina dietro una sedia a rotelle mentre un'altra signora le cammina dietro. | Una donna anziana in una folla che spinge una sedia a rotelle. | Una donna anziana che spinge un passeggino | Una donna in un cappotto bianco spinge un carrello. | Una donna che indossa un cappotto bianco spinge una sedia a rotelle attraverso una folla.,Un gruppo di persone si riunisce per una foto.
416650559_cd08d3cd96.jpg,Un uomo vestito con un costume di Batman. | Un uomo vestito come il film della fine degli anni '80 Batman. | Un uomo si posa vestito con un costume di Batman. | Un uomo indossa un costume di Batman con un mantello. | Una persona vestita da Batman pone per una foto.,Un uomo che indossa occhiali da sole e una giacca di pelle nera è in piedi davanti a una folla di persone.
3707738261_777075e885.jpg,Una ragazza con un cappotto rosa gioca tra le foglie. | Una ragazza con un cappotto rosa lancia foglie in aria. | Una bambina con una giacca rosa che lancia un po 'di foglie in aria. | Una bambina con una giacca rosa getta le foglie sopra la testa di fronte a una recinzione. | Una ragazza con un cappotto rosa che lancia foglie in aria.,Una ragazza con una camicia rosa e pantaloni rosa che salta su un trampolino.
111537217_082a4ba060.jpg,"Un uomo che sale una parete di roccia | Un uomo che arrampica sul lato di una scogliera. | Un uomo è arrampicata su roccia. | Uomo con scarpe rosse, camicia bianca e pantaloni grigi arrampicati. | Il giovane con la maglietta bianca e i jeans sta dando il via al muro di roccia.",Uno scalatore si arrampica su una parete di roccia.
2734669176_c272b42597.jpg,"Un giocatore di baseball, una donna con frisbees e un cane davanti alle gradinate blu. | Una ragazza dai capelli biondi sta facendo un trucco con il suo cane che è in aria cercando di catturare un frisbee volante. | Un cane salta per un frisbee mentre una donna si accovaccia nelle vicinanze. | Una donna spinge un frisbee a un cane mentre un giocatore di baseball in uniforme corre dietro di lei. | La ragazza fa trucchi freestyle frisbee con il suo cane al parco di baseball.",Un giocatore di baseball che indossa un'uniforme bianca e blu sta per colpire una palla da baseball.
3367758711_a8c09607ac.jpg,Ci sono due donne che attraversano la strada di fronte a due autobus. | Due donne in headwraps si affrettano agli autobus oltre. | Due donne camminano davanti a un autobus per attraversare la strada. | Due donne camminano per strada di fronte a due autobus. | Due donne con la testa coperta che attraversano la strada di fronte agli autobus.,Un uomo con una camicia bianca e pantaloncini blu si trova accanto a un'auto della metropolitana.
517094985_4b9e926936.jpg,Un bambino sta cavalcando un monociclo lungo un sentiero sul fiume accanto a una donna che sta camminando un cane. | Una donna e un ragazzo su un monociclo. | Una donna tiene un guinzaglio con un cane in una mano e la mano di un bambino che cavalca un monociclo nell'altra. | Una donna che tiene la mano di un bambino con un casco rosso su un monociclo. | La donna che cammina il cane tiene la mano del bambino sul monociclo.,Una donna che indossa un casco cavalca un monociclo.
1515883224_14e36a53c7.jpg,Una donna bruna con una camicia blu troppo piccola per lei in piedi dietro le persone vestite con casual. | Una donna con una camicia blu in mezzo alla folla. | Una donna con una camicia blu in piedi tra una folla di persone. | Una donna con una camicia a strisce blu con le mani sui fianchi in una folla di persone. | Una donna che indossa una camicia che si è alzata dalla vita dei suoi jeans.,Una donna e un uomo sono in piedi davanti a una folla di persone.
2830309113_c79d7be554.jpg,Un primo piano di un ragazzino che sorride mentre si tiene su alcune attrezzature per parchi giochi. | Un bambino su uno sfondo in posa per la fotocamera. | Un bambino in una camicia rossa si aggrappa alle attrezzature del parco giochi e ai sorrisi. | Un ragazzo che indossa una camicia rossa che pende attorno a un palo marrone | Bambino con camicia rossa e pantaloncini bianchi appesi a un palo,Una ragazza con una camicia rossa e una giacca rossa si trova su un trampolino.
3396817186_b299ee0531.jpg,Un cane marrone e bianco ha catturato una palla gialla in un campo erboso circondato da alberi. | Un cane marrone con un giocattolo giallo in bocca sta saltando giù dal terreno erboso | Un soffice cane marrone che salta con una palla in bocca. | Un cane soffice bianco sta saltando e cattura un giocattolo. | Il cane shaggy salta e cattura la palla.,Un cane corre attraverso l'erba.
791338571_7f38510bf7.jpg,"Un toro si trova in un campo, accanto a un'auto rossa. | Un'auto rossa è parcheggiata accanto a un toro nero in un campo erboso. | Un'auto rossa parcheggiata accanto a una mucca in un campo. | L'animale nero grande è grande come una piccola auto rossa | C'è una piccola auto rossa con un toro nero in piedi accanto a essa nel mezzo di un campo.",Un grande cane nero si trova accanto a un'auto.
3178005751_fca19815ac.jpg,"Un ragazzo e una ragazza, entrambi in jeans, sono in piedi davanti a una recinzione. | Una ragazza in grigio e un ragazzo in strisce posano contro una recinzione. | Un uomo e una donna si alzano i due l'un l'altro, davanti a una recinzione di legno. | Donna sorridente con l'uomo in un sudico a strisce nel parco. | Due persone in posa per l'immagine con alcuni alberi sullo sfondo",Una donna e un uomo sono in piedi davanti a un muro di mattoni.
2752175795_c9def67895.jpg,Due ragazzi siedono sui lati opposti di uno strano cartellone pubblicitario. | Due uomini si siedono sulle panchine sui lati opposti vicino a un cartellone pubblicitario. | Due uomini siedono sui lati opposti di una pubblicità in un rifugio per autobus. | Due uomini seduti sui lati opposti di una fermata dell'autobus | Due persone aspettano una fermata dell'autobus chiusa su una panchina con pubblicità presente.,Un uomo e una donna si siedono su una panchina del parco.
1355935187_2c99648138.jpg,Un soffice cane bianco sta uscendo da uno shuto a ostacoli a strisce blu. | Un piccolo cane bianco che corre fuori da una tenda. | Un cane bianco sta emergendo da un tunnel di tela blu in un percorso ad ostacoli. | Il cane di barboncino bianco sta uscendo da una tenda blu. | Cane bianco che lascia la tenda a strisce blu.,Un piccolo cane bianco è in piedi sulle zampe posteriori.
3589052481_059e5e2c37.jpg,Un uomo e una donna sorridono per la telecamera ma la donna non guarda la telecamera. | Un uomo sta guardando la telecamera in posa per una foto con il braccio attorno a una donna che sta distogliendo lo sguardo. | Un uomo con il braccio attorno a una donna. | Un uomo sorridente con il braccio attorno a una donna sorridente. | L'uomo e la donna dai capelli castani stanno posando per una foto.,Un uomo e una donna sorridono per la telecamera.
3234375022_1464ea7f8a.jpg,Un uomo snowboard su recinzioni di neve in legno. | Uno snowboarder vola in aria. | Uno snowboarder salta su una struttura in legno | Persona in giacca gialla snowboarding. | Snowboarder che passa sopra una recinzione nella neve.,Uno snowboarder salta da una rampa.
