image_id,original_caption,generated_caption
6314474316.jpg,"લાલ પ્લેઇડ કિલ્ટ, વાદળી શર્ટ અને કાળો વેસ્ટ પહેરેલો એક મૂછવાળો માણસ, એક જ પ્રકારના પોશાક પહેરેલા માણસની સામે ડ્રમ પકડીને બેગપાઇપ વગાડી રહ્યો છે.",લાલ પ્લેઇડ કિલ્ટ પહેરેલો એક માણસ વાંસળી વગાડી રહ્યો છે.
6314475602.jpg,"કિલ્ટ પહેરેલા કેટલાક ડઝન જેટલા સક્ષમ પુરુષો બહારના કાર્યક્રમ માટે ભેગા થયા છે, કેમેરાની નજીક ફેંકાયેલી લાકડી સાથે.",લોકોનું એક જૂથ એક મોટી લાકડી પકડીને ઊભું છે.
6314475788.jpg,"એક માણસ લાકડાના ટુકડા પહેરીને કેટલાક ઝાડ અને ઘાસની ગાંસડીઓ સામે લાકડાનો ટુકડો ફેંકી રહ્યો છે, જ્યારે ઘણા લોકો જોઈ રહ્યા છે, જેમાંથી 7 સલામતી લાઇનની સામે છે, એક ટોસરથી ઢંકાયેલો છે અને 3 લાકડાના ટુકડાથી ઢંકાયેલો છે.",એક માણસ મોટી લાકડી ફેંકી રહ્યો છે.
6315045481.jpg,પેસ્ટલ ગુલાબી અને ટીલ રંગના પોશાક પહેરેલી એક એશિયન મહિલા સફેદ શર્ટ અને કાળા પેન્ટ પહેરેલી એક મહિલા સાથે પેસ્ટલ ટીલ અને ગુલાબી રંગના ફ્લોર પર માર્શલ આર્ટ્સ કરી રહી છે.,બે એશિયન મહિલાઓ માર્શલ આર્ટ્સ મેચમાં ભાગ લે છે.
6315308573.jpg,ઘણા બાઇક રેસર્સ શેરીમાં આડા ઝૂમ કરે છે અને પૃષ્ઠભૂમિમાં ઝાંખું જંગલ દેખાય છે.,સાયકલ સવારોનું એક જૂથ રસ્તા પર દોડી રહ્યું છે.
6315316933.jpg,બાઇકર્સનું એક જૂથ લીલાછમ વૃક્ષોથી ઘેરાયેલા લોકોથી ભરેલી શેરીમાં રેસમાં ભાગ લઈ રહ્યું છે.,ઘણા લોકો બાઇક રેસમાં ભાગ લે છે.
6315352509.jpg,રેસ કાર ડ્રાઈવર ટ્રેક પર પોતાની કાર ચલાવી રહ્યો છે.,રેસ કાર ટ્રેક પર દોડી રહી છે.
6315830428.jpg,"ગુલાબી અને વાદળી સાયકલના કપડાં પહેરેલી એક મહિલા પર્વત બાઇક રેસમાં કેદ થઈ ગઈ છે, જ્યારે દર્શકો વાદળી બેનર પાછળથી જોઈ રહ્યા છે.",ગુલાબી અને વાદળી રંગના પોશાક પહેરેલી એક મહિલા બાઇક ચલાવી રહી છે.
6315843581.jpg,"2 પુરુષ તરવૈયાઓ તાલીમ લઈ રહ્યા છે, જેમાંથી એક વાદળી ટોપી પહેરે છે અને એક લાલ ટોપી પહેરે છે.",સ્વિમિંગ પુલમાં બે તરવૈયાઓ.
6316125258.jpg,વાદળી પોશાક પહેરેલો એક માણસ તડકાના દિવસે શેરીની બાજુમાં આવેલા ઘર તરફ જવાના પગથિયાં પર સાવરણી અથવા રેક જેવી વસ્તુ વડે યાર્ડનું કામ કરી રહ્યો છે.,એક માણસ ઘરની છત સાફ કરી રહ્યો છે.
6317293855.jpg,"હું નારાજ છું કે નાનો છોકરો સ્કેટબોર્ડ પર, કોઈ સીડી પર બેઠો છે, અને ફોન પકડીને બેઠો છે.",એક નાનો છોકરો સીડી પર બેઠો છે.
6317524663.jpg,કાળા ટપકાંવાળો સફેદ શર્ટ પહેરેલો એક માણસ માઇક્રોફોન પકડીને કાળા રંગની પૃષ્ઠભૂમિ સામે ઊભો છે અને તેના પર સફેદ ચિહ્નો છે.,એક માણસ માઇક્રોફોનમાં ગીત ગાઈ રહ્યો છે.
6317524735.jpg,"મહિલા જિમ્નાસ્ટ, લિયોટાર્ડ પહેરીને હેન્ડસ્ટેન્ડ કરી રહી છે અને બેલેન્સ બીમ પર પગ ફાટી રહ્યો છે.",એક મહિલા જિમ્નાસ્ટ બેલેન્સ બીમ પર ઉભી છે.
6318408733.jpg,સફેદ કપડાં પહેરેલો એક ટેનિસ ખેલાડી ટેનિસ બોલ પર સ્ટ્રાઇક પૂર્ણ કરી રહ્યો છે.,સફેદ પોશાક પહેરેલો ટેનિસ ખેલાડી બોલને ફટકારી રહ્યો છે.
6319001445.jpg,સર્ફબોર્ડ પર ઊભેલો એક માણસ નાની હોડી પાસે મોજા પર જતાં કિનારાથી દૂર જાય છે.,એક સર્ફર એક મોટા મોજા પર સવારી કરી રહ્યો છે.
6319053071.jpg,લાલ શર્ટ પહેરેલો સર્ફર એક વિશાળ વાદળી લહેરનો સામનો કરે છે.,એક સર્ફર મોજા પર સવારી કરે છે.
6319098573.jpg,લાલ એડિડાસ શર્ટ પહેરેલી એક કાળી મહિલા મેરેથોન દોડવીર ઘણા દર્શકોને પસાર કરી રહી છે.,એક મહિલા દોડમાં ભાગ લે છે.
6319102651.jpg,"રેસમાં ભાગ લેતી મહિલાઓ નારંગી શર્ટ પહેરેલી મહિલાને પાછળ છોડી દેવાનો પ્રયાસ કરી રહી છે, જે આગળ છે.",ઘણા દોડવીરો દોડમાં ભાગ લે છે.
